Report ID,Report Channel,Customer Name,State Key,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status
AXA-20201218-6008-EVOICE,CH01,BetBoss,NGS006,2020/12/18 8:47:04,2020/12/18 08:53:47,2020/12/18 09:55:11,Customers End,Bola, 2020/12/18 13:27:33,Completed,Closed
AXA-20201206-6009-WLESS,CH01,SupaTram,NGS025,2020/12/06 9:13:06,2020/12/06 09:18:49,2020/12/06 14:34:33,Line damage,Bukky, 2020/12/06 19:16:28,Completed,Closed
AXA-20201226-6010-WiFi9,CH06,Access,NGS016,2020/12/26 11:44:47,2020/12/26 11:48:35,2020/12/26 16:31:18,Customers End,Goodluck, 2020/12/26 22:15:29,Completed,Closed
AXA-20201208-6011-C95,CH05,Jiji,NGS014,2020/12/08 15:38:37,2020/12/08 15:40:07,2020/12/08 16:55:11,Line damage,Jennifer, 2020/12/08 22:45:47,Completed,Closed
AXA-20201201-6012-EVOICE,CH04,WetinLas,NGS001,2020/12/01 8:10:19,2020/12/01 08:16:59,2020/12/01 13:32:17,Routine Service,Goodluck, 2020/12/01 18:18:59,Completed,Closed
AXA-20201219-6013-WiFi8,CH06,Union,NGS026,2020/12/19 8:32:09,2020/12/19 08:41:17,2020/12/19 12:45:31,Routine Service,Mary, 2020/12/19 17:28:06,Completed,Closed
AXA-20201215-6014-WiFi4,CH03,International,NGS020,2020/12/15 14:06:14,2020/12/15 14:08:38,2020/12/15 17:41:02,hardware failure,Bukky, 2020/12/15 21:25:42,Completed,Closed
AXA-20201212-6015-WiFi11,CH02,Xpertech,NGS007,2020/12/12 10:35:32,2020/12/12 10:43:09,2020/12/12 12:26:55,Line damage,Amelia, 2020/12/12 17:58:45,Completed,Closed
AXA-20201216-6016-WiFi6,CH03,Tranos,NGS002,2020/12/16 8:06:57,2020/12/16 08:08:30,2020/12/16 13:36:05,Customers End,Sheg, 2020/12/16 18:06:43,Completed,Closed
AXA-20201223-6017-CBS,CH02,BetBoss,NGS035,2020/12/23 9:04:07,2020/12/23 09:10:23,2020/12/23 12:19:40,Customers End,Habeeb, 2020/12/23 16:50:04,Completed,Closed
AXA-20201211-6018-WiFi4,CH06,Spreadweb,NGS005,2020/12/11 9:42:52,2020/12/11 09:43:58,2020/12/11 15:22:31,Customers End,John, 2020/12/11 19:04:42,Completed,Closed
AXA-20201217-6019-C95,CH04,Transnational,NGS015,2020/12/17 10:26:46,2020/12/17 10:32:57,2020/12/17 10:50:42,Line damage,Kachi, 2020/12/17 14:16:38,Completed,Closed
AXA-20201218-6020-WiFi3,CH01,Union,NGS030,2020/12/18 13:35:47,2020/12/18 13:44:18,2020/12/18 19:23:41,Customers End,Sola, 2020/12/19 00:35:52,Completed,Closed
AXA-20201216-6021-HSE,CH06,Sahad,NGS011,2020/12/16 10:40:16,2020/12/16 10:48:33,2020/12/16 11:12:47,Customers End,Vitus, 2020/12/16 15:03:13,Completed,Closed
AXA-20201215-6022-HSE,CH05,OneTres,NGS001,2020/12/15 8:09:07,2020/12/15 08:19:51,2020/12/15 11:36:05,Line damage,Jonathan, 2020/12/15 17:11:54,Completed,Closed
AXA-20201209-6023-WiFi8,CH06,Transnational,NGS004,2020/12/09 13:56:36,2020/12/09 14:04:55,2020/12/09 16:22:40,Customers End,Paul, 2020/12/09 20:43:36,Completed,Closed
AXA-20201227-6024-VOICE,CH06,Jacobs,NGS016,2020/12/27 8:08:46,2020/12/27 08:18:34,2020/12/27 09:48:10,Customers End,Habeeb, 2020/12/27 15:36:40,Completed,Closed
AXA-20201219-6025-MCON,CH06,Jacobs,NGS032,2020/12/19 9:36:39,2020/12/19 09:41:14,2020/12/19 11:09:24,#N/A,Jennifer, 2020/12/19 17:02:59,Completed,Closed
AXA-20201226-6026-WiFi6,CH06,Jiji,NGS003,2020/12/26 8:05:51,2020/12/26 08:13:29,2020/12/26 09:46:57,Customers End,Atiku, 2020/12/26 15:22:24,Completed,Closed
AXA-20201218-6027-WiFi9,CH05,NTAS,NGS005,2020/12/18 14:31:04,2020/12/18 14:35:12,2020/12/18 18:59:43,Customers End,John, 2020/12/18 23:14:39,Completed,Closed
AXA-20201210-6028-WiFi3,CH02,DailyCook,NGS020,2020/12/10 12:34:37,2020/12/10 12:44:24,2020/12/10 13:18:54,Line damage,Myers, 2020/12/10 17:39:40,Completed,Closed
AXA-20201209-6029-WLESS,CH03,NPS,NGS010,2020/12/09 13:18:23,2020/12/09 13:22:05,2020/12/09 14:41:20,Routine Service,Sekina, 2020/12/09 19:14:32,Completed,Closed
AXA-20201207-6030-HSE,CH01,BAGCO,NGS011,2020/12/07 12:21:02,2020/12/07 12:24:45,2020/12/07 16:48:49,Customers End,John, 2020/12/07 20:24:33,Completed,Closed
AXA-20201226-6031-CBS,CH03,FoodCo,NGS001,2020/12/26 12:19:10,2020/12/26 12:20:49,2020/12/26 14:23:34,Customers End,Vitus, 2020/12/26 20:07:28,Completed,Closed
AXA-20201221-6032-WiFi10,CH03,BetSan,NGS010,2020/12/21 10:10:01,2020/12/21 10:17:33,2020/12/21 14:49:59,hardware failure,Sherifat, 2020/12/21 18:16:35,Completed,Closed
AXA-20201201-6033-EVOICE,CH05,Wichtech,NGS008,2020/12/01 15:46:05,2020/12/01 15:56:27,2020/12/01 16:06:55,Line damage,Bola, 2020/12/01 22:00:45,Completed,Closed
AXA-20201222-6034-MAC,CH03,CCD,NGS026,2020/12/22 10:11:15,2020/12/22 10:15:44,2020/12/22 15:34:00,Customers End,Sekina, 2020/12/22 20:19:32,Completed,Closed
AXA-20201204-6035-VOICE,CH06,Transnational,NGS009,2020/12/04 14:28:29,2020/12/04 14:36:44,2020/12/04 19:07:56,Customers End,John, ,Active,Open
AXA-20201218-6036-HSE,CH01,BetSan,NGS023,2020/12/18 12:42:54,2020/12/18 12:44:36,2020/12/18 18:06:06,Customers End,Jennifer, 2020/12/18 21:58:58,Completed,Closed
AXA-20201204-6037-CBS,CH04,ExcluDive,NGS020,2020/12/04 14:10:38,2020/12/04 14:16:26,2020/12/04 16:41:43,Customers End,Kingsley, 2020/12/04 20:22:32,Completed,Closed
AXA-20201222-6038-HSE,CH02,FoodCo,NGS022,2020/12/22 11:42:12,2020/12/22 11:44:00,2020/12/22 15:16:09,Line damage,Sekina, 2020/12/22 18:59:29,Completed,Closed
AXA-20201220-6039-EVOICE,CH06,Denna,NGS001,2020/12/20 8:50:44,2020/12/20 08:54:25,2020/12/20 10:13:04,Routine Service,Myers, 2020/12/20 14:39:27,Completed,Closed
AXA-20201209-6040-WiFi9,CH01,BetSan,NGS015,2020/12/09 12:39:23,2020/12/09 12:42:31,2020/12/09 16:20:38,Support network failures,Jennifer, 2020/12/09 20:04:57,Completed,Closed
AXA-20201225-6041-MCON,CH06,Sahad,NGS015,2020/12/25 15:11:57,2020/12/25 15:15:12,2020/12/25 15:39:35,Customers End,Segun, 2020/12/25 20:12:14,Completed,Closed
AXA-20201222-6042-EVOICE,CH02,ShopLite,NGS027,2020/12/22 9:07:37,2020/12/22 09:11:52,2020/12/22 09:22:14,Customers End,Brenda, 2020/12/22 14:49:38,Completed,Closed
AXA-20201206-6043-WiFi11,CH02,Eversharpmaster,NGS012,2020/12/06 13:01:37,2020/12/06 13:07:59,2020/12/06 14:11:47,Line damage,Mary, 2020/12/06 19:58:30,Completed,Closed
AXA-20201215-6044-C95,CH04,Addide,NGS019,2020/12/15 9:24:51,2020/12/15 09:33:18,2020/12/15 12:03:01,Routine Service,Bola, 2020/12/15 15:47:12,Completed,Closed
AXA-20201215-6045-WiFi3,CH02,Nabett,NGS015,2020/12/15 10:26:44,2020/12/15 10:32:30,2020/12/15 13:05:48,Customers End,Atiku, 2020/12/15 18:40:33,Completed,Closed
AXA-20201223-6046-CBS,CH02,Nabett,NGS010,2020/12/23 11:42:15,2020/12/23 11:45:53,2020/12/23 17:22:09,#N/A,Tunde, 2020/12/23 22:01:28,Completed,Closed
AXA-20201217-6047-HSE,CH05,BetLife,NGS024,2020/12/17 11:09:23,2020/12/17 11:19:49,2020/12/17 15:59:55,Line damage,Ore, 2020/12/17 21:50:23,Completed,Closed
AXA-20201207-6048-WiFi6,CH06,ShopLite,NGS003,2020/12/07 9:58:17,2020/12/07 10:02:29,2020/12/07 11:21:09,Customers End,John, ,Terminated,Terminated
AXA-20201203-6049-CBS,CH02,International,NGS024,2020/12/03 15:20:52,2020/12/03 15:26:10,2020/12/03 20:35:22,Routine Service,Sherifat, 2020/12/04 00:59:44,Completed,Closed
AXA-20201219-6050-ICS,CH03,SupaTram,NGS010,2020/12/19 8:39:26,2020/12/19 08:42:59,2020/12/19 14:16:41,Customers End,Sekina, 2020/12/19 19:08:17,Completed,Closed
AXA-20201221-6051-WiFi4,CH04,Transnational,NGS028,2020/12/21 10:10:10,2020/12/21 10:13:40,2020/12/21 14:41:54,Routine Service,Sekina, 2020/12/21 18:09:10,Completed,Closed
AXA-20201201-6052-HSE,CH06,Gmicord,NGS011,2020/12/01 11:20:22,2020/12/01 11:25:48,2020/12/01 12:44:53,Line damage,Fola, 2020/12/01 16:27:31,Completed,Closed
AXA-20201228-6053-WLESS,CH02,Jacobs,NGS027,2020/12/28 12:13:56,2020/12/28 12:17:31,2020/12/28 12:31:13,Customers End,Atiku, 2020/12/28 16:55:43,Completed,Closed
AXA-20201214-6054-EVOICE,CH05,ComLas,NGS016,2020/12/14 11:33:55,2020/12/14 11:40:01,2020/12/14 15:08:19,Customers End,Vitus, 2020/12/14 20:45:41,Completed,Closed
AXA-20201210-6055-WLESS,CH01,International,NGS029,2020/12/10 15:28:31,2020/12/10 15:30:10,2020/12/10 15:32:47,Customers End,Myers, 2020/12/10 19:55:39,Completed,Closed
AXA-20201214-6056-C100,CH01,BAGCO,NGS029,2020/12/14 15:12:00,2020/12/14 15:18:15,2020/12/14 20:39:21,Routine Service,Jennifer, 2020/12/15 01:21:33,Completed,Closed
AXA-20201216-6057-WiFi7,CH03,Jiji,NGS036,2020/12/16 9:25:17,2020/12/16 09:33:48,2020/12/16 14:03:07,Customers End,Sherifat, 2020/12/16 19:41:27,Completed,Closed
AXA-20201209-6058-WLESS,CH04,BetSan,NGS005,2020/12/09 15:23:00,2020/12/09 15:26:33,2020/12/09 18:41:04,Customers End,Sheg, 2020/12/10 00:05:28,Completed,Closed
AXA-20201221-6059-WiFi8,CH06,FoodCo,NGS002,2020/12/21 13:24:06,2020/12/21 13:26:41,2020/12/21 18:48:14,Support network failures,Sherifat, 2020/12/22 00:05:51,Completed,Closed
AXA-20201210-6060-WiFi3,CH05,Sahad,NGS007,2020/12/10 10:22:09,2020/12/10 10:26:23,2020/12/10 10:54:57,Customers End,Bola, 2020/12/10 14:20:43,Completed,Closed
AXA-20201203-6061-C95,CH03,Clay PLC,NGS003,2020/12/03 11:42:11,2020/12/03 11:42:36,2020/12/03 16:18:41,hardware failure,Sherifat, 2020/12/03 19:49:53,Completed,Closed
AXA-20201218-6062-WLESS,CH01,Genesis,NGS029,2020/12/18 15:20:25,2020/12/18 15:22:34,2020/12/18 15:44:12,Customers End,Sherifat, 2020/12/18 19:34:30,Completed,Closed
AXA-20201213-6063-WiFi9,CH01,Nabett,NGS015,2020/12/13 14:24:31,2020/12/13 14:28:54,2020/12/13 15:58:12,Line damage,Sola, 2020/12/13 21:22:48,Completed,Closed
AXA-20201205-6064-HSE,CH05,SupaTram,NGS004,2020/12/05 12:14:15,2020/12/05 12:23:43,2020/12/05 12:25:11,Customers End,Segun, 2020/12/05 16:53:58,Completed,Closed
AXA-20201227-6065-WLESS,CH04,Sahad,NGS004,2020/12/27 12:55:01,2020/12/27 13:00:26,2020/12/27 18:41:07,Customers End,Sola, 2020/12/27 22:01:21,Completed,Closed
AXA-20201202-6066-WLESS,CH04,ACCNI,NGS013,2020/12/02 13:03:34,2020/12/02 13:07:48,2020/12/02 18:10:27,Customers End,Sola, 2020/12/02 22:30:21,Completed,Closed
AXA-20201212-6067-WiFi3,CH06,Zercom,NGS011,2020/12/12 8:15:42,2020/12/12 08:25:56,2020/12/12 12:28:38,Customers End,Jennifer, 2020/12/12 17:43:33,Completed,Closed
AXA-20201219-6068-VOICE,CH04,ShopLite,NGS024,2020/12/19 11:11:44,2020/12/19 11:14:22,2020/12/19 16:54:33,Customers End,Popoola, 2020/12/19 21:22:58,Completed,Closed
AXA-20201218-6069-WiFi4,CH05,Allied,NGS002,2020/12/18 8:51:38,2020/12/18 08:52:46,2020/12/18 14:03:14,Routine Service,Myers, 2020/12/18 17:47:26,Completed,Closed
AXA-20201220-6070-WiFi11,CH01,Clay PLC,NGS012,2020/12/20 9:38:49,2020/12/20 09:41:07,2020/12/20 12:43:11,Customers End,Jennifer, ,Active,Open
AXA-20201204-6071-WiFi7,CH06,CCD,NGS019,2020/12/04 10:15:51,2020/12/04 10:16:29,2020/12/04 12:22:55,#N/A,Sherifat, 2020/12/04 16:54:32,Completed,Closed
AXA-20201210-6072-WLESS,CH05,FoodCo,NGS005,2020/12/10 10:53:26,2020/12/10 10:53:31,2020/12/10 13:01:55,Line damage,Akin, 2020/12/10 17:37:44,Completed,Closed
AXA-20201210-6073-WLESS,CH01,BetSan,NGS003,2020/12/10 15:46:27,2020/12/10 15:47:59,2020/12/10 16:24:03,Line damage,Kingsley, 2020/12/10 21:43:27,Completed,Closed
AXA-20201226-6074-C95,CH06,BetSan,NGS017,2020/12/26 15:30:22,2020/12/26 15:41:01,2020/12/26 17:00:25,Customers End,Vitus, 2020/12/26 22:45:17,Completed,Closed
AXA-20201224-6075-WLESS,CH04,NTAS,NGS027,2020/12/24 11:18:56,2020/12/24 11:27:07,2020/12/24 16:58:46,#N/A,Amelia, 2020/12/24 21:46:32,Completed,Closed
AXA-20201223-6076-C95,CH04,SupaTram,NGS012,2020/12/23 13:17:01,2020/12/23 13:17:26,2020/12/23 14:29:35,Line damage,Ore, 2020/12/23 19:20:28,Completed,Closed
AXA-20201220-6077-WiFi8,CH03,Onehyr,NGS001,2020/12/20 8:32:05,2020/12/20 08:41:30,2020/12/20 11:47:55,Customers End,Habeeb, 2020/12/20 15:41:50,Completed,Closed
AXA-20201211-6078-MCON,CH04,Yem-Zem,NGS002,2020/12/11 8:26:02,2020/12/11 08:31:15,2020/12/11 12:04:00,Routine Service,Myers, 2020/12/11 15:26:13,Completed,Closed
AXA-20201222-6079-WiFi4,CH04,Transnational,NGS007,2020/12/22 14:58:03,2020/12/22 15:03:18,2020/12/22 17:06:41,Customers End,Tunde, 2020/12/22 20:45:57,Completed,Closed
AXA-20201216-6080-VOICE,CH02,Bates,NGS018,2020/12/16 11:09:35,2020/12/16 11:20:07,2020/12/16 13:24:53,Customers End,Sekina, 2020/12/16 16:52:28,Completed,Closed
AXA-20201223-6081-WiFi7,CH01,Alumaco,NGS029,2020/12/23 11:12:31,2020/12/23 11:23:17,2020/12/23 15:48:32,Customers End,Goodluck, 2020/12/23 19:10:03,Completed,Closed
AXA-20201219-6082-VOICE,CH02,Bates,NGS003,2020/12/19 9:31:38,2020/12/19 09:38:16,2020/12/19 09:57:18,Support network failures,Jonathan, 2020/12/19 15:42:31,Completed,Closed
AXA-20201214-6083-WiFi5,CH05,BetSan,NGS018,2020/12/14 9:20:46,2020/12/14 09:28:14,2020/12/14 13:10:19,#N/A,Sola, 2020/12/14 18:26:35,Completed,Closed
AXA-20201218-6084-WiFi10,CH04,BetSan,NGS003,2020/12/18 8:40:17,2020/12/18 08:40:40,2020/12/18 09:56:20,Line damage,Tunde, 2020/12/18 15:29:43,Completed,Closed
AXA-20201216-6085-MAC,CH06,Diamond,NGS003,2020/12/16 8:47:24,2020/12/16 08:52:03,2020/12/16 11:12:13,Customers End,John, ,Active,Open
AXA-20201226-6086-C95,CH05,ExcluDive,NGS012,2020/12/26 11:25:53,2020/12/26 11:32:39,2020/12/26 13:42:09,Customers End,Myers, 2020/12/26 19:36:30,Completed,Closed
AXA-20201202-6087-MAC,CH06,Cassava,NGS024,2020/12/02 14:03:13,2020/12/02 14:09:51,2020/12/02 19:49:04,Customers End,Sherifat, 2020/12/02 23:37:42,Completed,Closed
AXA-20201202-6088-WiFi10,CH01,SupaTram,NGS007,2020/12/02 9:44:05,2020/12/02 09:50:11,2020/12/02 13:06:37,Customers End,Kola, 2020/12/02 18:24:31,Completed,Closed
AXA-20201209-6089-VOICE,CH05,Gmicord,NGS004,2020/12/09 8:17:06,2020/12/09 08:20:17,2020/12/09 13:59:50,#N/A,Popoola, ,Terminated,Terminated
AXA-20201218-6090-WiFi8,CH06,BetSan,NGS035,2020/12/18 8:21:14,2020/12/18 08:23:38,2020/12/18 08:24:44,Line damage,Kingsley, 2020/12/18 13:14:20,Completed,Closed
AXA-20201202-6091-WiFi3,CH01,ShopLite,NGS014,2020/12/02 13:10:30,2020/12/02 13:12:51,2020/12/02 14:21:33,Customers End,Goodluck, 2020/12/02 19:57:04,Completed,Closed
AXA-20201226-6092-EVOICE,CH01,WetinLas,NGS028,2020/12/26 11:06:41,2020/12/26 11:12:17,2020/12/26 14:49:01,Customers End,Atiku, ,Active,Open
AXA-20201220-6093-WLESS,CH06,Zeenab,NGS015,2020/12/20 10:59:39,2020/12/20 11:05:02,2020/12/20 16:21:18,Routine Service,Sekina, 2020/12/20 21:33:45,Completed,Closed
AXA-20201217-6094-WiFi8,CH01,Union,NGS009,2020/12/17 13:24:25,2020/12/17 13:26:00,2020/12/17 18:27:23,Customers End,Atiku, 2020/12/17 21:48:13,Completed,Closed
AXA-20201223-6095-WiFi10,CH03,Jiji,NGS004,2020/12/23 15:04:44,2020/12/23 15:07:32,2020/12/23 20:08:01,Line damage,Sherifat, 2020/12/24 01:58:41,Completed,Closed
AXA-20201203-6096-WiFi4,CH05,Transnational,NGS019,2020/12/03 11:48:44,2020/12/03 11:50:05,2020/12/03 15:10:45,Line damage,Atiku, ,Active,Open
AXA-20201222-6097-WLESS,CH05,Transnational,NGS028,2020/12/22 14:58:59,2020/12/22 14:59:19,2020/12/22 17:20:43,Customers End,Bola, 2020/12/22 21:41:08,Completed,Closed
AXA-20201226-6098-EVOICE,CH03,Gmicord,NGS019,2020/12/26 14:26:40,2020/12/26 14:35:48,2020/12/26 16:08:13,#N/A,Segun, 2020/12/26 19:53:55,Completed,Closed
AXA-20201205-6099-MAC,CH03,Transnational,NGS005,2020/12/05 13:43:58,2020/12/05 13:48:16,2020/12/05 14:16:21,Support network failures,Kingsley, 2020/12/05 18:07:43,Completed,Closed
AXA-20201212-6100-WiFi9,CH05,Xpertech,NGS011,2020/12/12 14:51:26,2020/12/12 14:51:55,2020/12/12 17:08:35,Routine Service,Amelia, 2020/12/12 20:51:25,Completed,Closed
AXA-20201205-6101-HSE,CH02,Nabett,NGS009,2020/12/05 8:13:24,2020/12/05 08:23:05,2020/12/05 10:01:50,Customers End,Jonathan, 2020/12/05 14:15:21,Completed,Closed
AXA-20201220-6102-WLESS,CH02,Arik,NGS019,2020/12/20 8:58:46,2020/12/20 09:08:31,2020/12/20 09:34:36,Customers End,Kingsley, 2020/12/20 15:23:59,Completed,Closed
AXA-20201205-6103-WiFi3,CH06,MIEC,NGS001,2020/12/05 14:20:06,2020/12/05 14:20:50,2020/12/05 19:53:52,Customers End,Sherifat, 2020/12/06 00:06:30,Completed,Closed
AXA-20201206-6104-C100,CH03,Dang,NGS015,2020/12/06 9:52:52,2020/12/06 09:58:59,2020/12/06 11:41:22,Customers End,Kingsley, 2020/12/06 17:04:52,Completed,Closed
AXA-20201224-6105-WiFi8,CH03,Skye,NGS001,2020/12/24 11:12:24,2020/12/24 11:16:58,2020/12/24 15:29:39,Line damage,Bola, 2020/12/24 21:12:19,Completed,Closed
AXA-20201204-6106-MAC,CH06,NPS,NGS020,2020/12/04 13:35:18,2020/12/04 13:37:25,2020/12/04 16:47:49,Customers End,Habeeb, 2020/12/04 21:20:32,Completed,Closed
AXA-20201224-6107-WLESS,CH03,Jiji,NGS029,2020/12/24 13:08:22,2020/12/24 13:16:30,2020/12/24 16:37:14,Line damage,Sheg, 2020/12/24 20:09:53,Completed,Closed
AXA-20201219-6108-WiFi10,CH04,Ultimate,NGS033,2020/12/19 10:33:51,2020/12/19 10:42:58,2020/12/19 12:12:04,Customers End,Amelia, ,Active,Open
AXA-20201223-6109-WLESS,CH03,Jiji,NGS017,2020/12/23 14:38:49,2020/12/23 14:49:22,2020/12/23 19:29:52,Support network failures,John, 2020/12/23 23:22:42,Completed,Closed
AXA-20201208-6110-HSE,CH06,Jacobs,NGS037,2020/12/08 15:31:43,2020/12/08 15:39:14,2020/12/08 19:00:52,Line damage,Bukky, 2020/12/08 23:45:17,Completed,Closed
AXA-20201219-6111-WLESS,CH04,Transnational,NGS029,2020/12/19 14:00:07,2020/12/19 14:03:32,2020/12/19 16:07:12,Routine Service,Tunde, 2020/12/19 19:33:02,Completed,Closed
AXA-20201211-6112-C95,CH03,BetSan,NGS007,2020/12/11 8:23:40,2020/12/11 08:29:16,2020/12/11 11:36:28,Routine Service,Boye, 2020/12/11 16:14:13,Completed,Closed
AXA-20201202-6113-HSE,CH02,Allied,NGS033,2020/12/02 8:41:04,2020/12/02 08:43:17,2020/12/02 11:52:51,hardware failure,Tunde, 2020/12/02 15:37:12,Completed,Closed
AXA-20201224-6114-C95,CH03,ACCNI,NGS012,2020/12/24 8:40:16,2020/12/24 08:41:24,2020/12/24 12:17:50,Routine Service,Fola, 2020/12/24 16:34:45,Completed,Closed
AXA-20201211-6115-WiFi5,CH03,Annuri,NGS016,2020/12/11 13:39:12,2020/12/11 13:42:45,2020/12/11 13:48:19,#N/A,Popoola, 2020/12/11 19:10:40,Completed,Closed
AXA-20201222-6116-CBS,CH02,Transnational,NGS027,2020/12/22 13:00:11,2020/12/22 13:01:50,2020/12/22 17:01:56,Customers End,Sekina, 2020/12/22 21:43:19,Completed,Closed
AXA-20201227-6117-WiFi9,CH04,Cassava,NGS033,2020/12/27 12:11:46,2020/12/27 12:22:15,2020/12/27 12:47:19,hardware failure,Sekina, 2020/12/27 17:08:56,Completed,Closed
AXA-20201206-6118-WiFi6,CH06,CCD,NGS004,2020/12/06 9:27:50,2020/12/06 09:30:16,2020/12/06 13:54:30,Customers End,Bola, 2020/12/06 19:16:12,Completed,Closed
AXA-20201224-6119-EVOICE,CH04,BetSan,NGS011,2020/12/24 10:39:01,2020/12/24 10:42:35,2020/12/24 11:18:48,Traffic Spikes,John, 2020/12/24 16:42:31,Completed,Closed
AXA-20201221-6120-WiFi4,CH04,TITech,NGS035,2020/12/21 11:05:35,2020/12/21 11:13:20,2020/12/21 12:50:54,Customers End,Brenda, 2020/12/21 17:45:09,Completed,Closed
AXA-20201203-6121-C100,CH04,MIEC,NGS009,2020/12/03 12:00:56,2020/12/03 12:10:07,2020/12/03 15:40:09,Line damage,Jennifer, ,Active,Open
AXA-20201222-6122-HSE,CH02,ExcluDive,NGS030,2020/12/22 12:59:10,2020/12/22 13:00:17,2020/12/22 17:31:42,Routine Service,Sekina, 2020/12/22 23:11:32,Completed,Closed
AXA-20201225-6123-WLESS,CH03,SupaTram,NGS005,2020/12/25 11:59:20,2020/12/25 12:01:33,2020/12/25 15:06:16,Customers End,Habeeb, 2020/12/25 18:24:30,Completed,Closed
AXA-20201225-6124-HSE,CH05,Cassava,NGS002,2020/12/25 8:25:08,2020/12/25 08:25:40,2020/12/25 09:39:44,Customers End,Sherifat, 2020/12/25 12:59:11,Completed,Closed
AXA-20201220-6125-HSE,CH02,Jacobs,NGS019,2020/12/20 8:29:45,2020/12/20 08:29:45,2020/12/20 08:29:45,Customers End,Kola, 2020/12/20 14:08:22,Completed,Closed
AXA-20201203-6126-WiFi10,CH05,WetinLas,NGS006,2020/12/03 12:29:44,2020/12/03 12:29:44,2020/12/03 12:29:44,Line damage,Jennifer, 2020/12/03 17:16:01,Completed,Closed
AXA-20201204-6127-CBS,CH05,Ultimate,NGS012,2020/12/04 11:42:27,2020/12/04 11:42:27,2020/12/04 11:42:27,hardware failure,Bukky, ,Active,Open
AXA-20201201-6128-WiFi11,CH03,Allied,NGS024,2020/12/01 9:08:13,2020/12/01 09:08:13,2020/12/01 09:08:13,Customers End,Jonathan, 2020/12/01 13:54:03,Completed,Closed
AXA-20201223-6129-MCON,CH06,BetSan,NGS005,2020/12/23 13:00:07,2020/12/23 13:00:07,2020/12/23 13:00:07,Customers End,Kola, 2020/12/23 17:31:24,Completed,Closed
AXA-20201206-6130-MAC,CH06,FoodCo,NGS002,2020/12/06 12:24:13,2020/12/06 12:24:13,2020/12/06 12:24:13,Customers End,Sheg, 2020/12/06 18:00:06,Completed,Closed
AXA-20201202-6131-C95,CH04,Yem-Zem,NGS011,2020/12/02 13:39:18,2020/12/02 13:39:18,2020/12/02 13:39:18,Line damage,Jennifer, 2020/12/02 19:31:49,Completed,Closed
AXA-20201228-6132-WLESS,CH02,Jara,NGS026,2020/12/28 10:29:17,2020/12/28 10:29:17,2020/12/28 10:29:17,#N/A,Vitus, ,Active,Open
AXA-20201223-6133-WiFi9,CH06,ShopLite,NGS033,2020/12/23 15:56:31,2020/12/23 15:56:31,2020/12/23 15:56:31,Customers End,Vitus, 2020/12/23 20:40:22,Completed,Closed
AXA-20201220-6134-WLESS,CH04,Sahad,NGS029,2020/12/20 8:24:06,2020/12/20 08:24:06,2020/12/20 08:24:06,Customers End,Goodluck, 2020/12/20 12:37:53,Completed,Closed
AXA-20201201-6135-WiFi10,CH01,Ultimate,NGS022,2020/12/01 10:51:12,2020/12/01 10:51:12,2020/12/01 10:51:12,Line damage,Sheg, 2020/12/01 15:28:02,Completed,Closed
AXA-20201216-6136-WiFi4,CH03,Zeenab,NGS029,2020/12/16 8:34:26,2020/12/16 08:34:26,2020/12/16 08:34:26,Routine Service,Sekina, 2020/12/16 13:51:09,Completed,Closed
AXA-20201225-6137-WiFi4,CH04,Allied,NGS018,2020/12/25 15:27:36,2020/12/25 15:27:36,2020/12/25 15:27:36,Customers End,Kingsley, 2020/12/25 20:00:54,Completed,Closed
AXA-20201210-6138-MAC,CH01,Dan,NGS004,2020/12/10 14:28:21,2020/12/10 14:28:21,2020/12/10 14:28:21,Customers End,John, 2020/12/10 20:11:14,Completed,Closed
AXA-20201218-6139-VOICE,CH05,Allied,NGS012,2020/12/18 8:46:43,2020/12/18 08:46:43,2020/12/18 08:46:43,#N/A,Habeeb, 2020/12/18 12:22:13,Completed,Closed
AXA-20201210-6140-HSE,CH05,ShopLite,NGS004,2020/12/10 12:35:26,2020/12/10 12:35:26,2020/12/10 12:35:26,Support network failures,Brenda, 2020/12/10 18:20:39,Completed,Closed
AXA-20201202-6141-WiFi8,CH06,ROCAD,NGS025,2020/12/02 10:59:43,2020/12/02 10:59:43,2020/12/02 10:59:43,Customers End,Habeeb, ,Terminated,Terminated
AXA-20201227-6142-VOICE,CH01,Sahad,NGS027,2020/12/27 13:28:09,2020/12/27 13:28:09,2020/12/27 13:28:09,Customers End,Habeeb, 2020/12/27 17:10:31,Completed,Closed
AXA-20201212-6143-WiFi4,CH05,Tidel,NGS016,2020/12/12 8:33:05,2020/12/12 08:33:05,2020/12/12 08:33:05,Customers End,Brenda, 2020/12/12 14:20:50,Completed,Closed
AXA-20201217-6144-WiFi9,CH03,Gmicord,NGS003,2020/12/17 8:45:31,2020/12/17 08:45:31,2020/12/17 08:45:31,Customers End,Jennifer, 2020/12/17 13:01:19,Completed,Closed
AXA-20201213-6145-WiFi8,CH06,Lemway,NGS034,2020/12/13 8:29:59,2020/12/13 08:29:59,2020/12/13 08:29:59,Customers End,Jonathan, 2020/12/13 12:22:27,Completed,Closed
